"IDCNTRY","YVar","EqVar","n0","nUsed","coef","se","t","dof","pVal","r2"
"Dubai, UAE","en11mtims_seconds","(Intercept)",7521,2963,1762.81405458007,10.3740436595023,169.925451679141,"40.4694625048205",0,7.95124539391881e-05
"Dubai, UAE","en11mtims_seconds","en11madz_d_clicked1",7521,2963,12.2378211204383,31.9006544049762,0.383622886385971,"93.7384460439942",0.702126688222905,7.95124539391881e-05
"Dubai, UAE","en11rtims_seconds","(Intercept)",7521,2998,1546.81187906818,9.96075099991272,155.290688330803,"177.552156074963",0,0.000609785593399583
"Dubai, UAE","en11rtims_seconds","en11radz_d_clicked1",7521,2998,39.6974585386303,30.8691484730965,1.28599137009652,"97.9730721488232",0.201477081924315,0.000609785593399583
"Dubai, UAE","en11btims_seconds","(Intercept)",7521,2959,1767.08350633171,8.95434507864765,197.343690779291,"107.254670414098",0,0.00055333069821412
"Dubai, UAE","en11btims_seconds","en11badz_d_clicked1",7521,2959,34.6251661990904,35.1253354264972,0.985760442673822,"76.0023528956479",0.327378510526518,0.00055333069821412
"Dubai, UAE","en11ztims_seconds","(Intercept)",7521,2973,1716.01248158834,9.16379840998756,187.259955404308,"99.6018787574079",0,0.00263832330880183
"Dubai, UAE","en11ztims_seconds","en11zadz_d_clicked1",7521,2973,-80.4375216246929,32.2179995294792,-2.49666406354911,"52.5698583045181",0.015706970560381,0.00263832330880183
"Dubai, UAE","en11ttims_seconds","(Intercept)",7521,2981,1609.30896088095,10.8515505511199,148.302212969451,"44.7179326500512",0,0.00270989787953376
"Dubai, UAE","en11ttims_seconds","en11tadz_d_clicked1",7521,2981,-95.1663223172817,47.0359422575574,-2.02326811688334,"53.7213993343246",0.0480332974267448,0.00270989787953376
"Dubai, UAE","en11mtiml_seconds","(Intercept)",7521,2961,1891.96055185111,11.2838747463024,167.669403851818,"80.2898341027878",0,0.000525667884375446
"Dubai, UAE","en11mtiml_seconds","en11madz_d_clicked1",7521,2961,32.1230032089586,33.9701744868246,0.945623733001949,"98.9405926162618",0.346644195478026,0.000525667884375446
"Dubai, UAE","en11rtiml_seconds","(Intercept)",7521,2985,1724.7817946233,12.6484912681942,136.36265053686,"111.68578533787",0,0.00385339128150242
"Dubai, UAE","en11rtiml_seconds","en11radz_d_clicked1",7521,2985,108.472715879434,33.2872597882882,3.25868565238881,"69.7175792755896",0.00173162651380521,0.00385339128150242
"Dubai, UAE","en11btiml_seconds","(Intercept)",7521,2951,1894.2672818525,11.440882550694,165.570031285532,"57.1681667720764",0,0.00106135243318206
"Dubai, UAE","en11btiml_seconds","en11badz_d_clicked1",7521,2951,48.8857939866656,34.9448039443658,1.39894314658324,"45.6658186435549",0.168585618262575,0.00106135243318206
"Dubai, UAE","en11ztiml_seconds","(Intercept)",7521,2969,1864.95682356871,12.1449958431079,153.557633749792,"81.3929908799024",0,0.00151047018403871
"Dubai, UAE","en11ztiml_seconds","en11zadz_d_clicked1",7521,2969,-62.2618167709706,35.8029602223213,-1.73901309792126,"58.3027270425136",0.0873104049787543,0.00151047018403871
"Dubai, UAE","en11ttiml_seconds","(Intercept)",7521,2978,1789.98224987967,12.9599364565891,138.116591533873,"50.4187483328106",0,0.00243310091510486
"Dubai, UAE","en11ttiml_seconds","en11tadz_d_clicked1",7521,2978,-94.2006674851284,46.6769126603769,-2.01814263446548,"55.9062115619607",0.0483845884627381,0.00243310091510486
"Dubai, UAE","en11mtimr_seconds","(Intercept)",7521,2961,128.414680570886,5.06931297804524,25.3317720028411,"58.7383834357458",0,0.00103455808885254
"Dubai, UAE","en11mtimr_seconds","en11madz_d_clicked1",7521,2961,20.6169987886748,13.8743560927466,1.48597878350933,"39.8698723326756",0.145150034673294,0.00103455808885254
"Dubai, UAE","en11rtimr_seconds","(Intercept)",7521,2985,177.148052317679,7.22901511581836,24.5051434364894,"59.1218936940464",0,0.00513003739692137
"Dubai, UAE","en11rtimr_seconds","en11radz_d_clicked1",7521,2985,71.2835079269239,17.3754085652251,4.10255146860775,"136.5645606954",6.98699913699308e-05,0.00513003739692137
"Dubai, UAE","en11btimr_seconds","(Intercept)",7521,2951,125.70108095938,5.2150640978179,24.103458481359,"39.7359445353776",0,1.53480012579047e-06
"Dubai, UAE","en11btimr_seconds","en11badz_d_clicked1",7521,2951,0.841261844708079,19.0832937257796,0.0440836816116088,"22.7251887204658",0.96522277321794,1.53480012579047e-06
"Dubai, UAE","en11ztimr_seconds","(Intercept)",7521,2969,148.465003994755,7.64193579432087,19.4276696364143,"45.1755911893345",0,0.000473152719217725
"Dubai, UAE","en11ztimr_seconds","en11zadz_d_clicked1",7521,2969,18.6550428393381,19.5929750473264,0.952129158245611,"18.0891957204348",0.353581579462078,0.000473152719217725
"Dubai, UAE","en11ttimr_seconds","(Intercept)",7521,2978,180.225125191527,7.84600010557247,22.9703189862979,"28.7039314629469",0,1.69772391777333e-06
"Dubai, UAE","en11ttimr_seconds","en11tadz_d_clicked1",7521,2978,1.41381863934087,19.3544636721934,0.0730487118262082,"82.078238827516",0.941945077270535,1.69772391777333e-06
