"IDCNTRY","YVar","EqVar","n0","nUsed","coef","se","t","dof","pVal","r2"
"Abu Dhabi, UAE","erea","(Intercept)",3980,1557,447.600052423315,4.81880771774948,92.8860578467648,"96.3643362322713",0,0.104356351608651
"Abu Dhabi, UAE","erea","en11madz_d_clicked1",3980,1557,-86.0447305416933,7.50286397990156,-11.4682514266802,"92.6981281186043",1.77965508440032e-19,0.104356351608651
"Abu Dhabi, UAE","erea","(Intercept)",3980,1547,443.993607370427,4.95643481760889,89.5792285602216,"84.9541821894814",0,0.0569810325204359
"Abu Dhabi, UAE","erea","en11radz_d_clicked1",3980,1547,-79.4384605778724,10.9106889325738,-7.28079235589875,"118.573027094936",3.94985583107661e-11,0.0569810325204359
"Abu Dhabi, UAE","erea","(Intercept)",3980,1576,453.460839068134,4.49884464282032,100.794954053772,"55.266952771393",0,0.150171284097324
"Abu Dhabi, UAE","erea","en11badz_d_clicked1",3980,1576,-98.1089726204282,7.60226377327705,-12.9052313292909,"104.503991861921",2.32642898292811e-23,0.150171284097324
"Abu Dhabi, UAE","erea","(Intercept)",3980,1566,447.680101844108,4.66005134245046,96.0676329391465,"86.3335599128875",0,0.133350712463585
"Abu Dhabi, UAE","erea","en11zadz_d_clicked1",3980,1566,-94.1831368456793,7.31347969128041,-12.8780198785498,"103.223509551861",3.32538877421799e-23,0.133350712463585
"Abu Dhabi, UAE","erea","(Intercept)",3980,1575,446.329076628376,4.93546111022173,90.4331057748573,"80.4046578544993",0,0.117556922638607
"Abu Dhabi, UAE","erea","en11tadz_d_clicked1",3980,1575,-93.7468271053005,9.95804852880798,-9.41417656623153,"88.7589264094038",5.33860521796844e-15,0.117556922638607
"Dubai, UAE","erea","(Intercept)",7521,2964,534.983948334889,1.84536969236921,289.906109625135,"143.40338282874",0,0.020698042375996
"Dubai, UAE","erea","en11madz_d_clicked1",7521,2964,-39.9145434700885,7.35812375936843,-5.42455451626088,"36.4795879501472",3.93281835337886e-06,0.020698042375996
"Dubai, UAE","erea","(Intercept)",7521,2998,533.492442957806,2.02988134083441,262.819521627066,"109.130028551638",0,0.0187168793769174
"Dubai, UAE","erea","en11radz_d_clicked1",7521,2998,-43.8083524725459,9.44550078854309,-4.6380126849053,"61.4673772516622",1.88788979078985e-05,0.0187168793769174
"Dubai, UAE","erea","(Intercept)",7521,2960,537.041856457149,1.64199150114926,327.067378900112,"130.810036450997",0,0.0674018045110652
"Dubai, UAE","erea","en11badz_d_clicked1",7521,2960,-76.9976008691159,6.44508113353926,-11.9467232876917,"110.690463644773",1.23526337648748e-21,0.0674018045110652
"Dubai, UAE","erea","(Intercept)",7521,2973,531.225294632922,2.07289603707583,256.272039278103,"25.3018718457604",0,0.0709739922959419
"Dubai, UAE","erea","en11zadz_d_clicked1",7521,2973,-84.8390415338795,7.73504881775138,-10.9681326560189,"56.5859672793765",1.2571043544022e-15,0.0709739922959419
"Dubai, UAE","erea","(Intercept)",7521,2981,530.806961179398,1.97780317178816,268.3820962323,"49.8512478988346",0,0.0384014045453604
"Dubai, UAE","erea","en11tadz_d_clicked1",7521,2981,-69.9210516918905,10.2416552888885,-6.82712410441605,"103.929969202304",5.98022458977611e-10,0.0384014045453604
"United Arab Emirates","erea","(Intercept)",15648,6151,481.751384824757,2.40203031045359,200.560077334655,"98.6687315022649",0,0.0807270182153944
"United Arab Emirates","erea","en11madz_d_clicked1",15648,6151,-81.0049873588064,4.55635254217716,-17.7784722777619,"91.3691427129507",2.05422051195669e-31,0.0807270182153944
"United Arab Emirates","erea","(Intercept)",15648,6168,478.642619677257,2.51903082142602,190.010624564847,"130.443784800591",0,0.0475503947992844
"United Arab Emirates","erea","en11radz_d_clicked1",15648,6168,-73.0770939175169,6.39837843131632,-11.4211897126696,"103.609943671797",4.81324827279848e-20,0.0475503947992844
"United Arab Emirates","erea","(Intercept)",15648,6172,485.617916987234,2.23756892811967,217.029254779346,"80.4425508231411",0,0.12535824955165
"United Arab Emirates","erea","en11badz_d_clicked1",15648,6172,-98.473901260952,4.4353696541678,-22.2019603638715,"134.279786387373",8.81297654603313e-47,0.12535824955165
"United Arab Emirates","erea","(Intercept)",15648,6145,480.189768767785,2.58336973571001,185.877291248754,"47.4745068804845",0,0.127439021262936
"United Arab Emirates","erea","en11zadz_d_clicked1",15648,6145,-101.588351433475,4.58221340758548,-22.170148440774,"96.1944652858372",1.38720238650238e-39,0.127439021262936
"United Arab Emirates","erea","(Intercept)",15648,6210,479.442813908054,2.4557739489359,195.230841224535,"94.2955248350629",0,0.0967779911252746
"United Arab Emirates","erea","en11tadz_d_clicked1",15648,6210,-95.2336401279197,6.0369948043715,-15.7750078000662,"117.111805472184",9.40126342346882e-31,0.0967779911252746
"Canada","erea","(Intercept)",9154,3536,545.369445424831,3.05332016027879,178.615217794598,"38.6696053024005",0,0.0132769985533422
"Canada","erea","en11madz_d_clicked1",9154,3536,-30.6282950454972,7.5453428813712,-4.05923170451482,"60.1158175742829",0.000144389826571646,0.0132769985533422
"Canada","erea","(Intercept)",9154,3534,545.918437053557,3.78927747471127,144.069269325587,"40.7407482046796",0,0.00122619649992593
"Canada","erea","en11radz_d_clicked1",9154,3534,-12.3683283443226,10.6288779321557,-1.16365324950289,"41.2307745130784",0.251254573750732,0.00122619649992593
"Canada","erea","(Intercept)",9154,3506,546.358046661804,3.48604155336948,156.727347708668,"52.3645141091526",0,0.0329021608585238
"Canada","erea","en11badz_d_clicked1",9154,3506,-64.5431953606937,24.3969684104918,-2.64554162118508,"14.1325858564721",0.019076294035152,0.0329021608585238
"Canada","erea","(Intercept)",9154,3450,546.151807511766,4.03614194389537,135.315312271863,"21.6166330981179",0,0.0576080932693985
"Canada","erea","en11zadz_d_clicked1",9154,3450,-85.535371693228,12.12902064872,-7.05212516084344,"32.7545843781173",4.71860497963485e-08,0.0576080932693985
"Canada","erea","(Intercept)",9154,3499,540.518207063006,3.22720678339343,167.487937198325,"20.7925816722415",0,8.35676479403629e-05
"Canada","erea","en11tadz_d_clicked1",9154,3499,-1.96691477792739,10.0182340409008,-0.196333482517697,"36.7450182350952",0.845430992895678,8.35676479403629e-05
"Denmark","erea","(Intercept)",2506,1002,556.7138196525,2.98739828361755,186.354066916834,"143.946751125651",0,0.0011760361824544
