"IDCNTRY","YVar","EqVar","n0","nUsed","coef","se","t","dof","pVal","r2"
"Slovenia","en11Totaltiml_seconds","(Intercept)",4303,4303,3588.17484360428,30.2839884117587,118.484223240921,"95.2267489137488",0,0.00107013356055239
"Slovenia","en11Totaltiml_seconds","adClickTotal_d_clicked1",4303,4303,84.7202358965041,45.4990348792971,1.8620227027069,"124.644642345261",0.0649548338413024,0.00107013356055239
"Slovenia","en11Totaltimr_seconds","(Intercept)",4303,4303,239.196181428263,15.3916879819219,15.5406074830264,"46.8938519270938",0,0.00331908848637562
"Slovenia","en11Totaltimr_seconds","adClickTotal_d_clicked1",4303,4303,63.773315959607,26.5633159917166,2.40080402535188,"46.1472821162956",0.0204463963067087,0.00331908848637562
"Sweden","en11Totaltims_seconds","(Intercept)",3879,3838,3076.52445968884,22.4140125798964,137.258978004155,"135.2827050062",0,0.000180728362622822
"Sweden","en11Totaltims_seconds","adClickTotal_d_clicked1",3879,3838,41.9052886102826,56.8461962845288,0.737169614665801,"63.1660487473039",0.463748678091456,0.000180728362622822
"Sweden","en11Totaltiml_seconds","(Intercept)",3879,3821,3240.72396694851,24.2034854364909,133.894929118868,"133.023902973945",0,0.000109345208504363
"Sweden","en11Totaltiml_seconds","adClickTotal_d_clicked1",3879,3821,33.5451807424457,62.7457160766938,0.53462105208017,"39.7526665091625",0.595889701415943,0.000109345208504363
"Sweden","en11Totaltimr_seconds","(Intercept)",3879,3821,161.469297884377,6.2910561711959,25.6664848461657,"41.7533542606175",0,1.75387855569735e-05
"Sweden","en11Totaltimr_seconds","adClickTotal_d_clicked1",3879,3821,-3.06620330477021,13.2544831020443,-0.231333299168588,"32.5307338422321",0.818504798664779,1.75387855569735e-05
"Chinese Taipei","en11Totaltims_seconds","(Intercept)",4299,4299,3466.67226984677,19.9903342186999,173.417424237154,"136.8591907258",0,0.0121670015343901
"Chinese Taipei","en11Totaltims_seconds","adClickTotal_d_clicked1",4299,4299,-166.606800663625,23.3264331988788,-7.14240360895096,"129.993599355583",5.83760963978825e-11,0.0121670015343901
"Chinese Taipei","en11Totaltiml_seconds","(Intercept)",4299,4298,4044.31840609526,34.673827186631,116.638938768623,"129.922611872991",0,2.4953611336074e-05
"Chinese Taipei","en11Totaltiml_seconds","adClickTotal_d_clicked1",4299,4298,8.03028359676592,30.0975450763214,0.266808591079529,"134.475498956302",0.790025248308968,2.4953611336074e-05
"Chinese Taipei","en11Totaltimr_seconds","(Intercept)",4299,4298,584.350447211739,23.9282189777324,24.4209754079706,"127.649567058801",0,0.0212268047303953
"Chinese Taipei","en11Totaltimr_seconds","adClickTotal_d_clicked1",4299,4298,176.55293863009,25.6231846234978,6.89035891612716,"123.546463867979",2.51705767340127e-10,0.0212268047303953
"United States","en11Totaltims_seconds","(Intercept)",4090,4018,3069.10837163746,24.2716924862374,126.448057686036,"85.7271194871617",0,5.37176079623837e-05
"United States","en11Totaltims_seconds","adClickTotal_d_clicked1",4090,4018,16.3625568284703,40.7533574793975,0.401502056284374,"131.065871833749",0.688704415504227,5.37176079623837e-05
"United States","en11Totaltiml_seconds","(Intercept)",4090,4016,3187.36307958268,26.8989581184967,118.493923279167,"79.0133279428145",0,0.000400617729035957
"United States","en11Totaltiml_seconds","adClickTotal_d_clicked1",4090,4016,46.0970992590858,41.6692248725625,1.10626246108645,"119.524831264505",0.270834548445503,0.000400617729035957
"United States","en11Totaltimr_seconds","(Intercept)",4090,4016,126.526045832833,4.80532668021214,26.3303734070475,"76.557633598061",0,0.00448976223940977
"United States","en11Totaltimr_seconds","adClickTotal_d_clicked1",4090,4016,30.2006825811783,13.6122820824557,2.21863478865918,"15.2289895566921",0.0421102586631246,0.00448976223940977
