"IDCNTRY","YVar","EqVar","EqVarValue","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Dubai, UAE","erea","adClickSituation","NA_NA",1,2.037735,0.00945632894086741,0.0094583205180261,NA,NA,7521,7471
"United Arab Emirates","erea","adClickSituation","0_0",12205,58607.1827809999,77.512311247442,0.623899562929849,487.943781320987,2.18295698268349,15648,15566
"United Arab Emirates","erea","adClickSituation","0_1",926,4448.362903,5.8832872272218,0.243068535787647,430.600973424165,4.54898425636176,15648,15566
"United Arab Emirates","erea","adClickSituation","0_NA",158,612.369304999999,0.809903460893328,0.126916136158572,428.418003086486,15.421016197525,15648,15566
"United Arab Emirates","erea","adClickSituation","1_0",1367,7166.60535899999,9.47836286978945,0.361682517263665,405.714852430681,4.32963251223486,15648,15566
"United Arab Emirates","erea","adClickSituation","1_1",783,4274.324599,5.65310876532518,0.27576890640568,358.277092596322,4.75395607756372,15648,15566
"United Arab Emirates","erea","adClickSituation","1_NA",57,268.541118,0.355165386449871,0.0919434867932219,345.808959650883,11.9080693548847,15648,15566
"United Arab Emirates","erea","adClickSituation","NA_0",59,187.623137,0.248145403042308,0.111311327289924,447.07533648751,15.227285091727,15648,15566
"United Arab Emirates","erea","adClickSituation","NA_1",10,43.113356,0.0570205853722961,0.0398986701274906,441.968366734146,37.7626706883454,15648,15566
"United Arab Emirates","erea","adClickSituation","NA_NA",1,2.037735,0.0026950544637169,0.00269758865196868,NA,NA,15648,15566
"Canada","erea","adClickSituation","0_0",7884,228952.376904,89.8193981682337,0.860904421777242,546.249932508227,2.79015778230087,9154,8871
"Canada","erea","adClickSituation","0_1",320,9356.33986999999,3.67054855487795,0.484670000159862,532.735903325847,9.42057936646189,9154,8871
"Canada","erea","adClickSituation","0_NA",121,1861.58742,0.730311971262324,0.213954560949077,507.535092048037,14.7679728384958,9154,8871
"Canada","erea","adClickSituation","1_0",389,10539.920291,4.13487429167736,0.40088899414355,501.501971631192,10.5319195333954,9154,8871
"Canada","erea","adClickSituation","1_1",101,3218.131929,1.26249256285274,0.271777687569527,478.80285651544,24.3138610669497,9154,8871
"Canada","erea","adClickSituation","1_NA",10,391.058419,0.153414576071113,0.105014333760222,475.369065001791,23.7575730984219,9154,8871
"Canada","erea","adClickSituation","NA_0",5,42.870442,0.0168183329289511,0.00962743814838892,547.05309611995,47.8483988854857,9154,8871
"Canada","erea","adClickSituation","NA_1",1,1.170798,0.000459311115956073,0.00045953716837884,NA,NA,9154,8871
"Canada","erea","adClickSituation","NA_NA",40,539.584442999999,0.211682230979952,0.177341074446537,528.21093662186,13.4616293379668,9154,8871
"Denmark","erea","adClickSituation","0_0",2249,49443.77896,89.5606749406858,0.633060335958384,560.386444726028,2.23698104630294,2506,2506
