"IDCNTRY","YVar","EqVar","n0","nUsed","coef","se","t","dof","pVal","r2"
"Ireland","en11ztimr_seconds","en11zadz_d_clicked1",2473,982,82.6649432003382,58.688858311081,1.40852873235618,"20.0048897138758",0.174327600012893,0.0081570501228722
"Ireland","en11ttimr_seconds","(Intercept)",2473,975,142.301217516011,9.50006134576222,14.9789788020146,"37.030685298552",0,0.0129808777359718
"Ireland","en11ttimr_seconds","en11tadz_d_clicked1",2473,975,123.933629258679,76.2145460018493,1.62611516777483,"16.5493637508619",0.122814020705418,0.0129808777359718
"Israel","en11mtims_seconds","(Intercept)",3798,1511,1905.1385291293,12.729691824835,149.661009500047,"106.518149976102",0,0.00287260009565578
"Israel","en11mtims_seconds","en11madz_d_clicked1",3798,1511,-74.3968021742948,39.6816745559568,-1.87484028854137,"89.2691583677412",0.0640843900143197,0.00287260009565578
"Israel","en11rtims_seconds","(Intercept)",3798,1521,1656.27129459101,12.4126786917637,133.433832915535,"167.394697688262",0,0.000508875262224049
"Israel","en11rtims_seconds","en11radz_d_clicked1",3798,1521,36.1190804060586,50.3046710816185,0.718006491831662,"73.4903061181161",0.475029672850922,0.000508875262224049
"Israel","en11btims_seconds","(Intercept)",3798,1504,1876.54758305105,11.484717190059,163.395193107181,"170.980810333363",0,1.80161533346728e-05
"Israel","en11btims_seconds","en11badz_d_clicked1",3798,1504,-4.9799275657309,35.8059588884158,-0.139080972003854,"68.1350799305541",0.889796438763995,1.80161533346728e-05
"Israel","en11ztims_seconds","(Intercept)",3798,1542,1762.83506807164,14.1272365248958,124.782724842546,"107.705549635002",0,0.00718276884164372
"Israel","en11ztims_seconds","en11zadz_d_clicked1",3798,1542,125.938571190607,47.4335438828075,2.65505296213498,"67.6033414096369",0.00987958960577817,0.00718276884164372
"Israel","en11ttims_seconds","(Intercept)",3798,1513,1660.27886187369,15.2665885001519,108.75244733669,"169.704840597095",0,0.000519618317921125
"Israel","en11ttims_seconds","en11tadz_d_clicked1",3798,1513,-33.4248746093531,47.8868097586329,-0.697997523280978,"90.2343756591472",0.486973562362921,0.000519618317921125
"Israel","en11mtiml_seconds","(Intercept)",3798,1510,2010.05365002724,14.1326897569591,142.227253593922,"106.44197758742",0,0.000252857553861667
"Israel","en11mtiml_seconds","en11madz_d_clicked1",3798,1510,-21.6654394923616,35.6478113877692,-0.607763524573489,"96.3033097002848",0.544774883897432,0.000252857553861667
"Israel","en11rtiml_seconds","(Intercept)",3798,1519,1787.62688826031,14.9494226103081,119.578323180701,"128.370796172067",0,0.00460249833818514
"Israel","en11rtiml_seconds","en11radz_d_clicked1",3798,1519,111.987887347165,53.2994319461183,2.10110845947431,"87.9061721727901",0.0384941768601019,0.00460249833818514
"Israel","en11btiml_seconds","(Intercept)",3798,1504,1994.31742910897,14.6768213538103,135.882108327987,"103.190617638698",0,0.000679543558561566
"Israel","en11btiml_seconds","en11badz_d_clicked1",3798,1504,30.906336535625,35.422071862559,0.872516341097846,"155.372122453885",0.384273134725043,0.000679543558561566
"Israel","en11ztiml_seconds","(Intercept)",3798,1541,1889.57963957379,16.3110060919692,115.84690906983,"133.863058286356",0,0.00791862654871626
"Israel","en11ztiml_seconds","en11zadz_d_clicked1",3798,1541,134.859970882527,46.6308193329604,2.89207808937646,"61.6523346599805",0.00528079055375663,0.00791862654871626
"Israel","en11ttiml_seconds","(Intercept)",3798,1513,1814.94003348976,18.8490497384312,96.2881449556203,"135.457836606338",0,0.000345068234289424
