"IDCNTRY","YVar","EqVar","EqVar1Value","EqVar2Value","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Dubai, UAE","erea","en11zadz_d_clicked + itsex","0","GIRL",1357,3957.143418,50.2262808298903,3.26860098192294,535.813035001192,"3.23346000689054",7521,2973
"Dubai, UAE","erea","en11zadz_d_clicked + itsex","0","BOY",1323,3921.487754,49.7737191701097,3.26860098192294,526.595840777491,"2.9646407987033",7521,2973
"Dubai, UAE","erea","en11zadz_d_clicked + itsex","1","GIRL",90,212.641678,28.9954462645546,3.2025020192076,450.021987161393,"13.0003239366758",7521,2973
"Dubai, UAE","erea","en11zadz_d_clicked + itsex","1","BOY",203,520.720644,71.0045537354454,3.2025020192076,444.901563370132,"8.95253928040891",7521,2973
"Dubai, UAE","erea","en11tadz_d_clicked + itsex","0","GIRL",1363,3973.728183,49.5330366266689,3.2141929234908,532.133342458847,"3.53643364072678",7521,2981
"Dubai, UAE","erea","en11tadz_d_clicked + itsex","0","BOY",1389,4048.651331,50.4669633733311,3.2141929234908,529.505125520896,"2.95161776841115",7521,2981
"Dubai, UAE","erea","en11tadz_d_clicked + itsex","1","GIRL",79,182.689638,32.0121239435356,4.15736714208298,473.7788383216,"13.2353759731479",7521,2981
"Dubai, UAE","erea","en11tadz_d_clicked + itsex","1","BOY",150,387.999262,67.9878760564644,4.15736714208298,454.815267782372,"13.6903805047985",7521,2981
"United Arab Emirates","erea","en11madz_d_clicked + itsex","0","GIRL",2704,13114.935557,51.8494213331071,1.99350800544099,490.595241767079,"3.35034586001942",15648,6151
"United Arab Emirates","erea","en11madz_d_clicked + itsex","0","BOY",2564,12179.340097,48.1505786668929,1.99350800544099,472.228158365019,"4.18866242670532",15648,6151
"United Arab Emirates","erea","en11madz_d_clicked + itsex","1","GIRL",315,1494.933262,32.3492175064802,2.61345330749382,427.144576071901,"10.8523861716523",15648,6151
"United Arab Emirates","erea","en11madz_d_clicked + itsex","1","BOY",568,3126.30143,67.6507824935198,2.61345330749382,388.123329557153,"6.85316556749466",15648,6151
"United Arab Emirates","erea","en11radz_d_clicked + itsex","0","GIRL",2822,13640.672221,50.732975452701,1.94075329230227,488.832764554003,"4.03254061777345",15648,6168
"United Arab Emirates","erea","en11radz_d_clicked + itsex","0","BOY",2729,13246.519195,49.267024547299,1.94075329230228,468.149264849318,"3.98766282819009",15648,6168
"United Arab Emirates","erea","en11radz_d_clicked + itsex","1","GIRL",215,1027.719398,33.4712125089546,3.23796937317885,428.429378106774,"10.9445964705679",15648,6168
"United Arab Emirates","erea","en11radz_d_clicked + itsex","1","BOY",402,2042.738231,66.5287874910454,3.23796937317885,394.062522480385,"7.79202325266943",15648,6168
"United Arab Emirates","erea","en11badz_d_clicked + itsex","0","GIRL",2683,13203.775591,51.7436572045281,2.01002243186201,496.876427576196,"3.27350827407861",15648,6172
"United Arab Emirates","erea","en11badz_d_clicked + itsex","0","BOY",2593,12313.894215,48.2563427954719,2.01002243186201,473.545793846493,"4.04759079860759",15648,6172
"United Arab Emirates","erea","en11badz_d_clicked + itsex","1","GIRL",332,1557.089655,33.5392224985255,2.77399785401989,406.432122587461,"7.52412061211721",15648,6172
