"IDCNTRY","YVar","EqVar","EqVar1Value","EqVar2Value","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Abu Dhabi, UAE","erea","itsex + adClickTotal_d_clicked","GIRL","0",1603,10631.635234,81.849798739094,1.44365181270993,463.833652863303,6.34463241777166,3980,3980
"Abu Dhabi, UAE","erea","itsex + adClickTotal_d_clicked","GIRL","1",339,2357.566203,18.150201260906,1.44365181270993,393.207492208238,10.1163745710093,3980,3980
"Abu Dhabi, UAE","erea","itsex + adClickTotal_d_clicked","BOY","0",1406,9430.54783499999,65.4699019673962,1.80532183240299,446.101348280446,6.16990180232035,3980,3980
"Abu Dhabi, UAE","erea","itsex + adClickTotal_d_clicked","BOY","1",632,4973.85411399999,34.5300980326039,1.80532183240298,352.839899610432,6.58968372535543,3980,3980
"Dubai, UAE","erea","itsex + adClickTotal_d_clicked","GIRL","0",3161,9225.68722099999,88.8962065396632,0.60995387277183,539.762968384947,2.4075723205059,7521,7470
"Dubai, UAE","erea","itsex + adClickTotal_d_clicked","GIRL","1",451,1152.356545,11.1037934603368,0.609953872771832,486.550986219361,8.01914827091544,7521,7470
"Dubai, UAE","erea","itsex + adClickTotal_d_clicked","BOY","0",3105,9113.42362699999,81.5970147726719,0.881577180037957,532.791086701262,2.46779568257577,7521,7470
"Dubai, UAE","erea","itsex + adClickTotal_d_clicked","BOY","1",753,2055.396277,18.4029852273281,0.881577180037953,474.416658663095,6.20240326035913,7521,7470
"United Arab Emirates","erea","itsex + adClickTotal_d_clicked","GIRL","0",6487,31471.15662,85.0787505870612,0.76805714605778,493.785181366193,3.13517617357987,15648,15565
"United Arab Emirates","erea","itsex + adClickTotal_d_clicked","GIRL","1",1144,5519.46254499999,14.9212494129388,0.768057146057784,421.295851869246,6.35819862768998,15648,15565
"United Arab Emirates","erea","itsex + adClickTotal_d_clicked","BOY","0",5935,27936.018603,72.340302061225,0.99415448961587,479.783876926151,3.58528119253166,15648,15565
"United Arab Emirates","erea","itsex + adClickTotal_d_clicked","BOY","1",1999,10681.48479,27.659697938775,0.994154489615866,387.685073077997,4.88470818302678,15648,15565
"Canada","erea","itsex + adClickTotal_d_clicked","GIRL","0",4119,117434.190259,93.030687397876,1.07290458401714,549.589098256585,3.28150233574822,9154,8830
"Canada","erea","itsex + adClickTotal_d_clicked","GIRL","1",302,8797.47968099999,6.96931260212401,1.07290458401714,507.32508289438,12.0070032298075,9154,8830
"Canada","erea","itsex + adClickTotal_d_clicked","BOY","0",3890,113400.978009,88.5183608696113,0.93425391510697,542.173799232346,3.63187668217824,9154,8830
"Canada","erea","itsex + adClickTotal_d_clicked","BOY","1",519,14709.141626,11.4816391303887,0.934253915106971,512.218464036504,7.69612408818886,9154,8830
"Denmark","erea","itsex + adClickTotal_d_clicked","GIRL","0",1177,26023.707446,92.4556120835355,0.834798808565847,561.882138015368,3.00435314620068,2506,2506
"Denmark","erea","itsex + adClickTotal_d_clicked","GIRL","1",95,2123.537334,7.54438791646448,0.834798808565845,541.055762312301,6.93130678793291,2506,2506
"Denmark","erea","itsex + adClickTotal_d_clicked","BOY","0",1081,23618.288102,87.2819107221437,1.00226856830046,558.737239446042,3.1366947866455,2506,2506
"Denmark","erea","itsex + adClickTotal_d_clicked","BOY","1",153,3441.486262,12.7180892778563,1.00226856830046,538.656953093729,6.48898632665649,2506,2506
"Georgia","erea","itsex + adClickTotal_d_clicked","GIRL","0",2297,17491.336719,85.1462163972884,0.976909584569017,490.819865517248,3.18016772781756,5557,5557
"Georgia","erea","itsex + adClickTotal_d_clicked","GIRL","1",422,3051.369063,14.8537836027116,0.97690958456901,449.081598729577,5.93177828480838,5557,5557
"Georgia","erea","itsex + adClickTotal_d_clicked","BOY","0",2320,17271.840093,80.818670772285,1.23557574684056,477.162010917051,3.3187656129123,5557,5557
"Georgia","erea","itsex + adClickTotal_d_clicked","BOY","1",518,4099.261322,19.181329227715,1.23557574684056,437.136933703022,7.69863486974759,5557,5557
"Ireland","erea","itsex + adClickTotal_d_clicked","GIRL","0",1139,28644.933871,92.0586574838905,0.993890440368433,573.500314819321,2.61350845166221,2473,2473
"Ireland","erea","itsex + adClickTotal_d_clicked","GIRL","1",93,2471.02486,7.94134251610954,0.993890440368436,558.165932480832,11.4706650938085,2473,2473
"Ireland","erea","itsex + adClickTotal_d_clicked","BOY","0",1086,26671.889234,87.7658607633517,1.25993459556576,564.187037179843,2.95384419492599,2473,2473
"Ireland","erea","itsex + adClickTotal_d_clicked","BOY","1",155,3717.933189,12.2341392366483,1.25993459556576,539.643082750164,10.8544926059833,2473,2473
"Israel","erea","itsex + adClickTotal_d_clicked","GIRL","0",1678,45698.828588,87.3746199513806,0.79448478051614,548.920789561025,2.27704125257511,3798,3798
"Israel","erea","itsex + adClickTotal_d_clicked","GIRL","1",244,6603.34864999999,12.6253800486194,0.794484780516137,491.058544800464,7.12097000135697,3798,3798
"Israel","erea","itsex + adClickTotal_d_clicked","BOY","0",1511,40804.889085,80.5674398352837,0.98012440617826,543.062814551698,3.15023083732512,3798,3798
"Israel","erea","itsex + adClickTotal_d_clicked","BOY","1",365,9841.98410399999,19.4325601647163,0.980124406178263,478.272518628287,6.45774211579765,3798,3798
"Italy","erea","itsex + adClickTotal_d_clicked","GIRL","0",1649,229834.563274,90.43813455074,0.775368533475662,535.978629940496,2.671969286345,3767,3767
"Italy","erea","itsex + adClickTotal_d_clicked","GIRL","1",184,24300.005529,9.56186544926002,0.775368533475661,512.451565507111,5.38754280353785,3767,3767
